country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,New_deaths,population,ratio
Republic of Korea,KOR,2021-05-03,3791282,3516216,287979,1,51317712,6.851856529
Republic of Korea,KOR,2021-05-04,3898145,3591705,319876,6,51317712,6.998957787
Republic of Korea,KOR,2021-05-05,3929389,3597504,345411,7,51317712,7.010257979
Republic of Korea,KOR,2021-05-06,4061143,3655575,419495,4,51317712,7.123417739
Republic of Korea,KOR,2021-05-07,4186690,3704127,496881,9,51317712,7.218028349
Republic of Korea,KOR,2021-05-08,4226672,3716391,524608,5,51317712,7.24192653
Republic of Korea,KOR,2021-05-09,4231571,3716496,529411,9,51317712,7.242131138
Republic of Korea,KOR,2021-05-10,4323257,3730463,607461,1,51317712,7.269347862
Republic of Korea,KOR,2021-05-11,4413195,3739466,688658,4,51317712,7.286891512
Republic of Korea,KOR,2021-05-12,4502877,3746039,771911,5,51317712,7.299699955
Republic of Korea,KOR,2021-05-13,4590263,3755184,850406,7,51317712,7.317520313
Republic of Korea,KOR,2021-05-14,4682108,3766627,931074,2,51317712,7.339818658
Republic of Korea,KOR,2021-05-15,4713894,3768143,961353,3,51317712,7.342772803
Republic of Korea,KOR,2021-05-16,4719134,3768309,966435,4,51317712,7.343096278
Republic of Korea,KOR,2021-05-17,4833422,3782031,1067132,3,51317712,7.369835584
Republic of Korea,KOR,2021-05-18,4988245,3794824,1209253,1,51317712,7.394764599
Republic of Korea,KOR,2021-05-19,5083531,3796920,1302458,8,51317712,7.398848959
Republic of Korea,KOR,2021-05-20,5307576,3809559,1513970,4,51317712,7.423477882
Republic of Korea,KOR,2021-05-21,5548129,3824474,1739802,6,51317712,7.452541922
Republic of Korea,KOR,2021-05-22,5589332,3829815,1775684,4,51317712,7.462949634
Republic of Korea,KOR,2021-05-23,5592443,3830170,1778441,5,51317712,7.463641403
Republic of Korea,KOR,2021-05-24,5769704,3902309,1883677,3,51317712,7.604214701
Republic of Korea,KOR,2021-05-25,5941870,3980878,1977389,4,51317712,7.757317785
Republic of Korea,KOR,2021-05-26,6097658,4068881,2045254,2,51317712,7.928804386
Republic of Korea,KOR,2021-05-27,6815328,4731263,2100750,3,51317712,9.219551721
Republic of Korea,KOR,2021-05-28,7425936,5276574,2166066,3,51317712,10.28216924
Republic of Korea,KOR,2021-05-29,7599699,5441405,2175006,5,51317712,10.60336634
Republic of Korea,KOR,2021-05-30,7604739,5446315,2175138,6,51317712,10.61293419
Republic of Korea,KOR,2021-05-31,8019261,5833471,2202515,2,51317712,11.36736377
Republic of Korea,KOR,2021-06-01,8613992,6401620,2229140,4,51317712,12.47448444
Republic of Korea,KOR,2021-06-02,9020224,6784988,2252042,2,51317712,13.22153256
Republic of Korea,KOR,2021-06-03,9390782,7129488,2278130,3,51317712,13.89284074
Republic of Korea,KOR,2021-06-04,9790405,7499014,2308336,1,51317712,14.61291571
Republic of Korea,KOR,2021-06-05,9933249,7639353,2310854,2,51317712,14.88638659
Republic of Korea,KOR,2021-06-06,9936445,7642495,2310916,2,51317712,14.89250924
Republic of Korea,KOR,2021-06-07,10852441,8537724,2331737,1,51317712,16.6369927
Republic of Korea,KOR,2021-06-08,11625499,9284849,2357695,1,51317712,18.09287405
Republic of Korea,KOR,2021-06-09,12244708,9879407,2382406,2,51317712,19.2514565
Republic of Korea,KOR,2021-06-10,13048264,10647545,2670934,2,51317712,20.74828472
Republic of Korea,KOR,2021-06-11,13911536,11475255,2908938,2,51317712,22.36119763
Republic of Korea,KOR,2021-06-12,14305983,11864605,3028283,1,51317712,23.11990254
Republic of Korea,KOR,2021-06-13,14334254,11892582,3040358,3,51317712,23.17441978
Republic of Korea,KOR,2021-06-14,15191362,12662665,3299784,3,51317712,24.67503812
Republic of Korea,KOR,2021-06-15,15936059,13310360,3509495,4,51317712,25.93716571
Republic of Korea,KOR,2021-06-16,16610321,13879238,3793006,1,51317712,27.04570695
Republic of Korea,KOR,2021-06-17,17157922,14322909,3923151,1,51317712,27.9102642
Republic of Korea,KOR,2021-06-18,17792841,14860625,4051590,2,51317712,28.95808176
Republic of Korea,KOR,2021-06-19,18026558,15077202,4087795,1,51317712,29.38011344
Republic of Korea,KOR,2021-06-20,18028129,15077963,4089029,5,51317712,29.38159636
Republic of Korea,KOR,2021-06-21,18190318,15125690,4207158,2,51317712,29.47459934
Republic of Korea,KOR,2021-06-22,18362515,15174785,4333161,2,51317712,29.57026806
Republic of Korea,KOR,2021-06-23,18526388,15219163,4454072,1,51317712,29.65674502
Republic of Korea,KOR,2021-06-24,18679943,15265116,4562429,1,51317712,29.74629111
Republic of Korea,KOR,2021-06-25,18840885,15329356,4659679,1,51317712,29.87147206
Republic of Korea,KOR,2021-06-26,18875997,15340767,4683484,3,51317712,29.89370804
Republic of Korea,KOR,2021-06-27,18876921,15340876,4684312,1,51317712,29.89392045
Republic of Korea,KOR,2021-06-28,19034799,15354407,4829529,2,51317712,29.92028756
Republic of Korea,KOR,2021-06-29,19196560,15371445,4975295,2,51317712,29.95348857
Republic of Korea,KOR,2021-06-30,19348119,15386413,5113068,1,51317712,29.98265589
Republic of Korea,KOR,2021-07-01,19473309,15391099,5234728,3,51317712,29.99178724
Republic of Korea,KOR,2021-07-02,19599436,15396450,5356647,3,51317712,30.00221444
Republic of Korea,KOR,2021-07-03,19618020,15398101,5373998,1,51317712,30.00543165
Republic of Korea,KOR,2021-07-04,19618788,15398176,5374696,1,51317712,30.0055778
Republic of Korea,KOR,2021-07-05,19750298,15452955,5451435,2,51317712,30.11232262
Republic of Korea,KOR,2021-07-06,19880137,15491624,5542630,4,51317712,30.18767477
Republic of Korea,KOR,2021-07-07,20005148,15527310,5631991,1,51317712,30.25721412
Republic of Korea,KOR,2021-07-08,20150057,15565624,5738607,1,51317712,30.3318745
Republic of Korea,KOR,2021-07-09,20357589,15624251,5887534,2,51317712,30.44611771
Republic of Korea,KOR,2021-07-10,20410149,15637289,5927068,2,51317712,30.47152414
Republic of Korea,KOR,2021-07-11,20411917,15637873,5928256,5,51317712,30.47266215
Republic of Korea,KOR,2021-07-12,20537383,15669441,6022166,1,51317712,30.53417697
Republic of Korea,KOR,2021-07-13,20756024,15777769,6132501,2,51317712,30.74526978
Republic of Korea,KOR,2021-07-14,20991032,15890133,6255174,2,51317712,30.96422732
Republic of Korea,KOR,2021-07-15,21257112,16013367,6398036,2,51317712,31.20436663
Republic of Korea,KOR,2021-07-16,21576655,16148288,6582684,1,51317712,31.46727976
Republic of Korea,KOR,2021-07-17,21648173,16182935,6619567,4,51317712,31.53479446
Republic of Korea,KOR,2021-07-18,21651273,16185421,6620184,2,51317712,31.53963879
Republic of Korea,KOR,2021-07-19,21883209,16345737,6691826,1,51317712,31.85203775
Republic of Korea,KOR,2021-07-20,22095707,16496586,6753489,1,51317712,32.14598889
Republic of Korea,KOR,2021-07-21,22275151,16636423,6793114,1,51317712,32.41848156
Republic of Korea,KOR,2021-07-22,22475861,16777203,6853051,3,51317712,32.69281179
Republic of Korea,KOR,2021-07-23,22682666,16924060,6913019,3,51317712,32.97898394
Republic of Korea,KOR,2021-07-24,22723262,16953489,6924195,2,51317712,33.03633061
Republic of Korea,KOR,2021-07-25,22725055,16955157,6924321,5,51317712,33.03958095
Republic of Korea,KOR,2021-07-26,23409625,17574734,6989390,4,51317712,34.24691654
Republic of Korea,KOR,2021-07-27,23840723,17957134,7038103,2,51317712,34.99207837
Republic of Korea,KOR,2021-07-28,24363869,18437590,7080806,4,51317712,35.92831652
Republic of Korea,KOR,2021-07-29,24755237,18785567,7124210,2,51317712,36.60640015
Republic of Korea,KOR,2021-07-30,25313024,19283031,7184550,4,51317712,37.57578085
Republic of Korea,KOR,2021-07-31,25542406,19498848,7198122,6,51317712,37.99633156
Republic of Korea,KOR,2021-08-01,25571029,19526911,7198683,3,51317712,38.05101638
Republic of Korea,KOR,2021-08-02,26084774,20004251,7235101,1,51317712,38.98118256
Republic of Korea,KOR,2021-08-03,26412928,20225120,7342393,5,51317712,39.41157782
Republic of Korea,KOR,2021-08-04,26689817,20391775,7452647,2,51317712,39.73632924
Republic of Korea,KOR,2021-08-05,27010997,20585863,7579744,3,51317712,40.11453784
Republic of Korea,KOR,2021-08-06,27423887,20842692,7735815,4,51317712,40.61500637
Republic of Korea,KOR,2021-08-07,27581853,20964688,7771788,3,51317712,40.85273326
Republic of Korea,KOR,2021-08-08,27611981,20992520,7774087,5,51317712,40.90696795
Republic of Korea,KOR,2021-08-09,28223647,21430098,7948180,4,51317712,41.75965211
Republic of Korea,KOR,2021-08-10,28657306,21694238,8117708,9,51317712,42.27436718
Republic of Korea,KOR,2021-08-11,28999666,21872985,8281327,1,51317712,42.62268162
Republic of Korea,KOR,2021-08-12,29876406,22042531,8988526,3,51317712,42.95306657
Republic of Korea,KOR,2021-08-13,30741908,22286815,9609753,6,51317712,43.42908936
Republic of Korea,KOR,2021-08-14,31068095,22430296,9792460,4,51317712,43.70868288
Republic of Korea,KOR,2021-08-15,31092274,22448852,9798085,8,51317712,43.74484194
Republic of Korea,KOR,2021-08-16,32021497,23121410,10054754,11,51317712,45.05541868
Republic of Korea,KOR,2021-08-17,33244020,23847444,10551246,6,51317712,46.47020117
Republic of Korea,KOR,2021-08-18,34088861,24372172,10871367,5,51317712,47.49270973
Republic of Korea,KOR,2021-08-19,34888483,24877872,11165295,13,51317712,48.47813948
Republic of Korea,KOR,2021-08-20,35913671,25569610,11498748,6,51317712,49.82609123
Republic of Korea,KOR,2021-08-21,36402764,25934912,11622540,5,51317712,50.53793513
Republic of Korea,KOR,2021-08-22,36445365,25975192,11624863,13,51317712,50.61642655
Republic of Korea,KOR,2021-08-23,37548839,26363565,12344405,7,51317712,51.37322763
Republic of Korea,KOR,2021-08-24,38550410,26769511,12949377,6,51317712,52.16427225
Republic of Korea,KOR,2021-08-25,39395841,27147955,13427776,9,51317712,52.90172524
Republic of Korea,KOR,2021-08-26,40466609,27802104,13854236,20,51317712,54.17642938
Republic of Korea,KOR,2021-08-27,41613470,28405170,14405069,8,51317712,55.35159089
Republic of Korea,KOR,2021-08-28,42139326,28681549,14660630,11,51317712,55.89015543
Republic of Korea,KOR,2021-08-29,42169272,28697778,14676551,3,51317712,55.92177999
Republic of Korea,KOR,2021-08-30,43149370,29087608,15276583,5,51317712,56.68142025
Republic of Korea,KOR,2021-08-31,43911884,29335423,15806883,1,51317712,57.16432369
Republic of Korea,KOR,2021-09-01,44608320,29514052,16341895,7,51317712,57.51240819
Republic of Korea,KOR,2021-09-02,45276457,29700428,16842034,11,51317712,57.87558884
Republic of Korea,KOR,2021-09-03,46192464,29933937,17541339,5,51317712,58.33061497
Republic of Korea,KOR,2021-09-04,46563130,30052756,17802185,7,51317712,58.56215102
Republic of Korea,KOR,2021-09-05,46577302,30061299,17810385,6,51317712,58.57879829
Republic of Korea,KOR,2021-09-06,47946779,30805296,18445171,6,51317712,60.02858428
Republic of Korea,KOR,2021-09-07,48930887,31379970,18866268,3,51317712,61.14841987
Republic of Korea,KOR,2021-09-08,49611722,31765986,19173351,4,51317712,61.90062799
Republic of Korea,KOR,2021-09-09,50332149,32206049,19465350,9,51317712,62.75815453
Republic of Korea,KOR,2021-09-10,51391987,32859062,19882946,5,51317712,64.03064501
Republic of Korea,KOR,2021-09-11,51922917,33187445,20095154,10,51317712,64.67054689
Republic of Korea,KOR,2021-09-12,51967359,33209240,20120731,1,51317712,64.7130176
Republic of Korea,KOR,2021-09-13,53211156,34037305,20543788,1,51317712,66.32662228
Republic of Korea,KOR,2021-09-14,54027754,34639528,20768445,7,51317712,67.50014108
Republic of Korea,KOR,2021-09-15,54834103,35015815,21208627,13,51317712,68.23339084
Republic of Korea,KOR,2021-09-16,55568663,35446504,21522494,6,51317712,69.07265078
Republic of Korea,KOR,2021-09-17,56662762,36107489,21967303,3,51317712,70.36067586
Republic of Korea,KOR,2021-09-18,57240591,36499891,22157631,5,51317712,71.12532803
Republic of Korea,KOR,2021-09-19,57287634,36521171,22183594,10,51317712,71.1667952
Republic of Korea,KOR,2021-09-20,57331473,36551164,22197466,5,51317712,71.22524091
Republic of Korea,KOR,2021-09-21,57342173,36557697,22201637,4,51317712,71.2379714
Republic of Korea,KOR,2021-09-22,57385469,36585247,22217503,6,51317712,71.29165657
Republic of Korea,KOR,2021-09-23,58319656,37147290,22594586,8,51317712,72.38687882
Republic of Korea,KOR,2021-09-24,59347557,37764537,23009768,7,51317712,73.58967407
Republic of Korea,KOR,2021-09-25,59875576,38077821,23225405,7,51317712,74.20015335
Republic of Korea,KOR,2021-09-26,59925133,38104282,23249244,9,51317712,74.25171644
Republic of Korea,KOR,2021-09-27,61051112,38521733,23961631,6,51317712,75.06518022
Republic of Korea,KOR,2021-09-28,61995906,38779362,24652194,8,51317712,75.56720767
Republic of Korea,KOR,2021-09-29,62750419,39011128,25179293,10,51317712,76.01883732
Republic of Korea,KOR,2021-09-30,63633552,39355609,25721520,7,51317712,76.69010848
Republic of Korea,KOR,2021-10-01,64729655,39592574,26583320,16,51317712,77.15186912
Republic of Korea,KOR,2021-10-02,65259789,39717333,26990638,7,51317712,77.39498012
Republic of Korea,KOR,2021-10-03,65296542,39720745,27024060,3,51317712,77.4016289
Republic of Korea,KOR,2021-10-04,65532035,39746317,27234215,6,51317712,77.45145964
Republic of Korea,KOR,2021-10-05,66341568,39791661,28001194,11,51317712,77.539819
Republic of Korea,KOR,2021-10-06,66887404,39828819,28512662,12,51317712,77.61222675
Republic of Korea,KOR,2021-10-07,67632845,39865342,29224027,8,51317712,77.68339711
Republic of Korea,KOR,2021-10-08,68772587,39909124,30322197,10,51317712,77.76871268
South Sudan,SSD,2021-06-14,18863,17350,1513,0,11435210,0.151724367
South Sudan,SSD,2021-06-20,29410,27338,2072,0,11435210,0.239068631
South Sudan,SSD,2021-06-24,32959,30849,2110,0,11435210,0.269772046
South Sudan,SSD,2021-06-28,44920,42166,2754,0,11435210,0.368738309
South Sudan,SSD,2021-07-05,48461,45074,3387,0,11435210,0.394168537
South Sudan,SSD,2021-07-13,55915,51571,4344,0,11435210,0.450984285
South Sudan,SSD,2021-07-19,56989,52226,4763,0,11435210,0.456712207
South Sudan,SSD,2021-08-30,57150,52387,4763,0,11435210,0.458120139
South Sudan,SSD,2021-09-06,59865,53147,6718,0,11435210,0.464766279
South Sudan,SSD,2021-09-08,67109,55182,11927,0,11435210,0.482562192
South Sudan,SSD,2021-09-19,96041,69157,26884,0,11435210,0.604772453
South Sudan,SSD,2021-09-22,100621,72173,28448,0,11435210,0.631147132
South Sudan,SSD,2021-09-23,103751,74198,29553,0,11435210,0.648855596
South Sudan,SSD,2021-10-01,108602,77546,31053,2,11435210,0.678133589
Spain,ESP,2021-01-18,897942,895627,2315,364,46741179,1.916141225
Spain,ESP,2021-01-19,966097,956756,9341,364,46741179,2.046923121
Spain,ESP,2021-01-20,1025937,1010295,15642,412,46741179,2.161466659
Spain,ESP,2021-01-21,1103301,1054245,49056,489,46741179,2.255495096
Spain,ESP,2021-01-22,1165825,1097369,68456,459,46741179,2.347756354
Spain,ESP,2021-01-24,1237593,1148895,88698,569,46741179,2.457993197
Spain,ESP,2021-01-25,1291216,1167519,123697,451,46741179,2.497838148
Spain,ESP,2021-01-26,1356461,1183395,173066,518,46741179,2.531803915
Spain,ESP,2021-01-27,1395618,1202859,192759,530,46741179,2.573445997
Spain,ESP,2021-01-28,1474189,1222323,251866,546,46741179,2.615088079
Spain,ESP,2021-01-31,1609261,1251369,357892,531,46741179,2.677230286
Spain,ESP,2021-02-01,1673054,1254535,418519,515,46741179,2.684003756
Spain,ESP,2021-02-02,1764778,1265800,498978,485,46741179,2.70810456
Spain,ESP,2021-02-03,1865342,1279220,586122,542,46741179,2.73681586
Spain,ESP,2021-02-04,1988160,1305251,682909,492,46741179,2.792507652
Spain,ESP,2021-02-07,2105033,1318626,786407,460,46741179,2.821122676
Spain,ESP,2021-02-08,2167241,1328459,838782,409,46741179,2.842159801
Spain,ESP,2021-02-09,2233249,1343566,889683,383,46741179,2.874480338
Spain,ESP,2021-02-10,2320507,1377229,943278,407,46741179,2.946500344
Spain,ESP,2021-02-11,2423045,1422560,1000485,386,46741179,3.043483349
Spain,ESP,2021-02-14,2561608,1491517,1070091,340,46741179,3.19101279
Spain,ESP,2021-02-15,2624512,1527590,1096922,288,46741179,3.268188849
Spain,ESP,2021-02-16,2690457,1571277,1119180,242,46741179,3.361654613
Spain,ESP,2021-02-17,2782751,1638195,1144556,284,46741179,3.504821733
Spain,ESP,2021-02-18,2936011,1764985,1171026,297,46741179,3.776081472
Spain,ESP,2021-02-21,3090351,1893290,1197061,225,46741179,4.050582464
Spain,ESP,2021-02-22,3165191,1956886,1208305,185,46741179,4.186642361
Spain,ESP,2021-02-23,3284678,2063495,1221183,182,46741179,4.414726038
Spain,ESP,2021-02-24,3436158,2204376,1231782,226,46741179,4.716132642
Spain,ESP,2021-02-25,3605635,2361852,1243783,189,46741179,5.05304327
Spain,ESP,2021-02-28,3829465,2567617,1261848,178,46741179,5.493265371
Spain,ESP,2021-03-01,3908734,2642034,1266700,162,46741179,5.65247616
Spain,ESP,2021-03-02,4059320,2772318,1287002,148,46741179,5.931211106
Spain,ESP,2021-03-03,4229092,2920179,1308913,132,46741179,6.247551009
Spain,ESP,2021-03-04,4471577,3129092,1342485,154,46741179,6.69450807
Spain,ESP,2021-03-07,4712191,3328703,1383488,131,46741179,7.12156405
Spain,ESP,2021-03-08,4848648,3436412,1412236,126,46741179,7.352001112
Spain,ESP,2021-03-09,4989505,3541667,1447838,98,46741179,7.577187987
Spain,ESP,2021-03-10,5172106,3668848,1503258,119,46741179,7.849284247
Spain,ESP,2021-03-11,5352767,3769523,1583244,116,46741179,8.064672481
Spain,ESP,2021-03-15,5644895,3951221,1693674,85,46741179,8.453404652
Spain,ESP,2021-03-16,5742218,4013681,1728537,77,46741179,8.587034144
Spain,ESP,2021-03-17,5857085,4052470,1804615,100,46741179,8.670020925
Spain,ESP,2021-03-18,5993363,4106550,1886813,113,46741179,8.785721901
Spain,ESP,2021-03-22,6321908,4211040,2110868,67,46741179,9.009272102
Spain,ESP,2021-03-23,6409196,4252598,2156598,65,46741179,9.098182996
Spain,ESP,2021-03-24,6620093,4343860,2276233,75,46741179,9.293432671
Spain,ESP,2021-03-25,6839736,4447534,2392202,89,46741179,9.515237089
Spain,ESP,2021-03-26,7067371,4561529,2505842,55,46741179,9.759122679
Spain,ESP,2021-03-29,7571439,4967230,2604209,65,46741179,10.62709608
Spain,ESP,2021-03-30,7736611,5092535,2644076,71,46741179,10.89517875
Spain,ESP,2021-03-31,8035160,5314076,2721084,88,46741179,11.36915267
Spain,ESP,2021-04-01,8342155,5545140,2797015,84,46741179,11.86350049
Spain,ESP,2021-04-03,8548598,5707450,2841148,71,46741179,12.21075318
Spain,ESP,2021-04-05,8743694,5890888,2852806,77,46741179,12.60320798
Spain,ESP,2021-04-06,9021001,6118710,2902291,56,46741179,13.09061973
Spain,ESP,2021-04-07,9357847,6416016,2941831,71,46741179,13.72668841
Spain,ESP,2021-04-08,9811529,6791079,3020450,79,46741179,14.52911361
Spain,ESP,2021-04-09,10231825,7159716,3072109,92,46741179,15.31779076
Spain,ESP,2021-04-12,10784997,7676560,3108437,91,46741179,16.42354807
Spain,ESP,2021-04-13,11073657,7937566,3136091,52,46741179,16.98195503
Spain,ESP,2021-04-14,11436073,8250887,3185186,94,46741179,17.65228686
Spain,ESP,2021-04-15,11885085,8631548,3253537,79,46741179,18.46668866
Spain,ESP,2021-04-16,12330755,9002054,3328701,91,46741179,19.25936442
Spain,ESP,2021-04-19,12853599,9441685,3411914,76,46741179,20.19992906
Spain,ESP,2021-04-20,13041032,9588913,3452119,60,46741179,20.5149147
Spain,ESP,2021-04-21,13497809,9886203,3611606,83,46741179,21.15094914
Spain,ESP,2021-04-22,13909964,10141949,3768015,81,46741179,21.69810265
Spain,ESP,2021-04-23,14266251,10405863,3862789,66,46741179,22.26273111
Spain,ESP,2021-04-25,14715931,10796466,3947465,78,46741179,23.09840323
Spain,ESP,2021-04-26,14994667,11013911,4020945,74,46741179,23.563614
Spain,ESP,2021-04-27,15377862,11261171,4166758,63,46741179,24.09261221
Spain,ESP,2021-04-28,15859772,11520146,4413784,66,46741179,24.64667397
Spain,ESP,2021-04-29,16364595,11763360,4689766,66,46741179,25.16701601
Spain,ESP,2021-05-02,17178566,12196079,5113598,63,46741179,26.09279282
Spain,ESP,2021-05-03,17430810,12381213,5202297,54,46741179,26.48887611
Spain,ESP,2021-05-04,17916566,12686341,5394315,51,46741179,27.1416795
Spain,ESP,2021-05-05,18489580,12966552,5696827,71,46741179,27.74117444
Spain,ESP,2021-05-06,19048132,13271511,5956451,68,46741179,28.39361626
Spain,ESP,2021-05-09,19830624,13797431,6221476,68,46741179,29.51879113
Spain,ESP,2021-05-10,20162661,14028954,6327447,48,46741179,30.01412095
Spain,ESP,2021-05-11,20623815,14318348,6502978,50,46741179,30.63326237
Spain,ESP,2021-05-12,21071940,14555552,6716156,53,46741179,31.14074636
Spain,ESP,2021-05-13,21683707,14911306,6976683,49,46741179,31.9018611
Spain,ESP,2021-05-16,22313088,15320846,7213716,44,46741179,32.77804781
Spain,ESP,2021-05-17,22587343,15495889,7323426,42,46741179,33.152542
Spain,ESP,2021-05-18,22973955,15741247,7469173,40,46741179,33.67747099
Spain,ESP,2021-05-19,23503085,16049843,7697288,36,46741179,34.33769396
Spain,ESP,2021-05-20,23962365,16347683,7865313,36,46741179,34.9749051
Spain,ESP,2021-05-23,24534056,16709939,8130648,41,46741179,35.74993048
Spain,ESP,2021-05-24,24876302,16953205,8250814,31,46741179,36.27038377
Spain,ESP,2021-05-25,25280864,17187731,8434233,32,46741179,36.77213833
Spain,ESP,2021-05-26,25745178,17487591,8614678,36,46741179,37.41367114
Spain,ESP,2021-05-27,26133689,17707320,8804363,23,46741179,37.8837684
Spain,ESP,2021-05-30,26827637,18032417,9221285,20,46741179,38.57929429
Spain,ESP,2021-05-31,27119733,18178604,9405245,22,46741179,38.89205277
Spain,ESP,2021-06-01,27607247,18426204,9679187,28,46741179,39.42177839
Spain,ESP,2021-06-02,28182345,18720164,9979204,38,46741179,40.05068849
Spain,ESP,2021-06-03,28752570,19038135,10257209,24,46741179,40.73096872
Spain,ESP,2021-06-06,30007806,19786574,11002869,33,46741179,42.33220989
Spain,ESP,2021-06-07,30472862,20048174,11260175,24,46741179,42.89188769
Spain,ESP,2021-06-08,31004060,20305788,11552393,26,46741179,43.44303767
Spain,ESP,2021-06-09,31628321,20628061,11893951,20,46741179,44.13252177
Spain,ESP,2021-06-10,32282553,20963619,12250002,28,46741179,44.85042836
Spain,ESP,2021-06-13,33242768,21474788,12813055,11,46741179,45.94404433
Spain,ESP,2021-06-14,33632590,21713840,13007371,19,46741179,46.45548201
Spain,ESP,2021-06-15,34224523,22048919,13301010,17,46741179,47.1723638
Spain,ESP,2021-06-16,34845346,22365104,13641091,14,46741179,47.84882298
Spain,ESP,2021-06-17,35412140,22684911,13939564,23,46741179,48.53303123
Spain,ESP,2021-06-20,36357745,23200566,14431683,14,46741179,49.63624473
Spain,ESP,2021-06-21,36880086,23443444,14745736,9,46741179,50.15586791
Spain,ESP,2021-06-22,37560626,23772029,15138439,15,46741179,50.85885617
Spain,ESP,2021-06-23,38293871,24079429,15602526,19,46741179,51.51652037
Spain,ESP,2021-06-24,38808490,24325902,15894800,17,46741179,52.04383484
Spain,ESP,2021-06-27,39914204,24792784,16609913,13,46741179,53.04270138
Spain,ESP,2021-06-28,40565038,25007416,17088342,13,46741179,53.50189391
Spain,ESP,2021-06-29,41279995,25320606,17519587,20,46741179,54.17194547
Spain,ESP,2021-06-30,42027584,25627278,17990526,14,46741179,54.82805216
Spain,ESP,2021-07-01,42792983,25948237,18466362,15,46741179,55.51472504
Spain,ESP,2021-07-04,43959621,26505676,19135448,4,46741179,56.70733295
Spain,ESP,2021-07-05,44544324,26727529,19530228,14,46741179,57.18197438
Spain,ESP,2021-07-06,45233735,26996373,19982080,8,46741179,57.75715028
Spain,ESP,2021-07-07,45924484,27277127,20528505,9,46741179,58.35780694
Spain,ESP,2021-07-08,46612489,27534723,20999346,13,46741179,58.90891841
Spain,ESP,2021-07-11,47777316,27994332,21789996,13,46741179,59.8922248
Spain,ESP,2021-07-12,48315430,28216249,22139864,18,46741179,60.36700315
Spain,ESP,2021-07-13,48911460,28475900,22511734,15,46741179,60.92251118
Spain,ESP,2021-07-14,49585197,28759879,22949155,16,46741179,61.53006752
Spain,ESP,2021-07-15,50239048,29033376,23372796,18,46741179,62.11519825
Spain,ESP,2021-07-18,51229989,29484796,24041017,34,46741179,63.08098476
Spain,ESP,2021-07-19,51710022,29697691,24344008,18,46741179,63.53646107
Spain,ESP,2021-07-20,52293044,29956479,24700450,16,46741179,64.09012276
Spain,ESP,2021-07-21,52879267,30217311,25060958,33,46741179,64.64815746
Spain,ESP,2021-07-22,53449255,30500003,25398978,43,46741179,65.25296035
Spain,ESP,2021-07-25,54259325,30827932,25944318,42,46741179,65.95454513
Spain,ESP,2021-07-26,54617577,30996228,26151164,74,46741179,66.31460452
Spain,ESP,2021-07-27,55185352,31315140,26420097,45,46741179,66.99689796
Spain,ESP,2021-07-28,55713142,31592444,26694887,57,46741179,67.59017354
Spain,ESP,2021-07-29,56186601,31851618,26933847,68,46741179,68.14466105
Spain,ESP,2021-08-01,56795869,32169472,27262062,81,46741179,68.82469096
Spain,ESP,2021-08-02,57141754,32352818,27437503,77,46741179,69.21694893
Spain,ESP,2021-08-03,57653031,32650750,27811786,69,46741179,69.8543569
Spain,ESP,2021-08-04,58102441,32892680,28034427,83,46741179,70.37195189
Spain,ESP,2021-08-05,58542495,33141450,28255949,79,46741179,70.90418066
Spain,ESP,2021-08-08,59108679,33424529,28587458,87,46741179,71.50981151
Spain,ESP,2021-08-09,59429601,33575961,28768777,74,46741179,71.83379136
Spain,ESP,2021-08-10,59927147,33871458,28993301,72,46741179,72.46598979
Spain,ESP,2021-08-11,60449774,34196761,29221276,96,46741179,73.1619564
Spain,ESP,2021-08-12,60919867,34455543,29526380,87,46741179,73.71560525
Spain,ESP,2021-08-15,61418303,34716227,29794008,93,46741179,74.27332332
Spain,ESP,2021-08-16,61723171,34867478,29968303,100,46741179,74.59691592
Spain,ESP,2021-08-17,62193144,35072910,30261332,110,46741179,75.03642559
Spain,ESP,2021-08-18,62665513,35269276,30565129,105,46741179,75.45653908
Spain,ESP,2021-08-19,63090941,35442173,31096470,111,46741179,75.82644203
Spain,ESP,2021-08-22,63590985,35667383,31447188,91,46741179,76.30826557
Spain,ESP,2021-08-23,63938402,35831729,31653643,79,46741179,76.65987416
Spain,ESP,2021-08-24,64312970,35950365,31930874,69,46741179,76.91368889
Spain,ESP,2021-08-25,64714501,36111205,32239782,88,46741179,77.2577966
Spain,ESP,2021-08-26,65035990,36237517,32459380,79,46741179,77.52803369
Spain,ESP,2021-08-29,65444891,36346563,32811664,77,46741179,77.76133118
Spain,ESP,2021-08-30,65673013,36431416,32996436,64,46741179,77.94286918
Spain,ESP,2021-08-31,66130220,36533328,33376693,67,46741179,78.1609039
Spain,ESP,2021-09-01,66464730,36613696,33657941,84,46741179,78.3328465
Spain,ESP,2021-09-02,66788317,36696877,33940053,78,46741179,78.51080735
Spain,ESP,2021-09-05,67190707,36820586,34270593,67,46741179,78.77547548
Spain,ESP,2021-09-06,67385522,36889887,34418544,52,46741179,78.92374088
Spain,ESP,2021-09-07,67798496,37008271,34739745,51,46741179,79.17701648
Spain,ESP,2021-09-08,68002439,37067635,34903802,58,46741179,79.30402226
Spain,ESP,2021-09-09,68205694,37126744,35070311,51,46741179,79.43048249
